author,year,doi,measure,lat,lon,number,number_units,mass,mass_units,size_min,size_max,size_units,shape,area,notes,alpha,c,c_units,shape_factor,density,density_units,ng/particle
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,6.09,86.82,0.01238852979813856,particle/m3,2.4415283096600974e-06,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.002208046830668918,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,8.93,86.87,0.19821647677021695,particle/m3,3.906445295456156e-05,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.03532874929070269,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,11.82,86.95,0.18582794697207838,particle/m3,3.662292464490147e-05,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.03312070246003377,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,13.88,87.06,0.17343941717393985,particle/m3,3.418139633524137e-05,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.030912655629364856,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,4.16,79.66,0.17343941717393985,particle/m3,3.418139633524137e-05,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.030912655629364856,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Wang,2021.0,https://doi.org/10.1016/j.jhazmat.2021.125477,concentration,20.56,113.11,0.19302217782835687,particle/m3,3.8040761836887996e-05,µg/m3,0.152,100.0,µm,Fibers + Films + Fragments,ocean,size range from section 3.2; count is mean of all samples,1.8,0.03440295296918564,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010462
Yuan,2023.0,https://doi.org/10.1016/j.scitotenv.2023.161839,concentration,23.13,113.26,6.2659643967237235,particle/m3,0.001234894673637699,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.2,1.8,1.1168026434701686,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Allen,2019.0,https://doi.org/10.1038/s41561-019-0335-5,deposition,42.804,1.419,24056.84738602359,particle/m2/d,0.000647707007152181,t/km2/yr,0.152,100.0,µm,Fibers + Films + Fragments,land,size range estimated from figure 2,2.0,3662.207357859532,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,36.0586,-112.184,2946.8175110673883,particle/m2/d,7.934016956128625e-05,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,448.5981308411215,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,42.929,-109.7875,1789.1392031480573,particle/m2/d,4.8170817233638076e-05,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,272.3631508678238,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,43.4605,-113.5551,3657.211018199705,particle/m2/d,9.846681758052488e-05,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,556.7423230974632,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,40.2878,-105.6628,11445.22872602066,particle/m2/d,0.00030815155142106706,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,1742.3230974632843,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,34.0695,-116.3889,1420.7870142646336,particle/m2/d,3.825329603847729e-05,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,216.28838451268356,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,40.7543,-109.4671,3157.3044761436304,particle/m2/d,8.500732452994953e-05,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,480.64085447263017,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342104
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,38.4584,-109.821,1262.9217904574523,particle/m2/d,3.400292981197981e-05,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,192.25634178905207,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342102
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,40.0547,-105.5891,3894.0088539104772,particle/m2/d,0.0001048423669202711,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,592.7903871829105,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,38.9561,-106.986,3683.521888834235,particle/m2/d,9.917521195160779e-05,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,560.7476635514018,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,39.0054,-114.217,2815.263157894737,particle/m2/d,7.579819770587167e-05,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,428.57142857142856,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Brahney,2020.0,https://doi.org/10.1126/science.aaz5819,deposition,37.6186,-112.1728,2104.86965076242,particle/m2/d,5.6671549686633024e-05,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range stated in paper,2.0,320.42723631508676,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Cai,2017.0,https://doi.org/10.1007/s11356-017-0116-x,deposition,23.05,113.77,4748.636651870641,particle/m2/d,0.00012785238167255464,t/km2/yr,0.152,100.0,µm,Fibers + Films + Foams + Fragments,land,size range estimated from figure 4; count excludes organic particles e.g. cellulose,2.0,722.8915662650602,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Dris,2016.0,https://doi.org/10.1016/j.marpolbul.2016.01.006,deposition,48.805,2.443,36702.69005847954,particle/m2/d,0.0009881839108321047,t/km2/yr,0.152,100.0,µm,Fibers,land,size range estimated from figure 3,2.0,5587.3015873015875,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Klein,2019.0,https://doi.org/10.1016/j.scitotenv.2019.05.405,deposition,53.518,9.923,40244.695624603686,particle/m2/d,0.0010835489346749003,t/km2/yr,0.152,100.0,µm,Fibers + Fragments,land,size range estimated from section 3.3; count is mean of all samples,2.0,6126.506024096386,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342102
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,deposition,34.61,119.21,4112.451571188414,particle/m2/d,0.00011072372270941256,t/km2/yr,0.152,100.0,µm,Fibers,land,size range estimated from figure 3b,2.0,626.0442260442261,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,deposition,29.97,122.18,7170.4283805336445,particle/m2/d,0.00019305674728820646,t/km2/yr,0.152,100.0,µm,Fibers,land,size range estimated from figure 3b,2.0,1091.5642915642916,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342104
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,deposition,24.61,118.31,6221.40109487478,particle/m2/d,0.00016750511897064974,t/km2/yr,0.152,100.0,µm,Fibers,land,size range estimated from figure 3b,2.0,947.0925470925471,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,deposition,38.29,116.87,3796.1091426354587,particle/m2/d,0.00010220651327022696,t/km2/yr,0.152,100.0,µm,Fibers,land,size range estimated from figure 3b,2.0,577.8869778869779,µm*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.07371394559342105
