idx_orig,Author,Year of publication,DOI,Dry deposition,Wet deposition,Bulk deposition,Air concentration,Diameter (um),Length (um),Length average,Shape,Start date,End date,lon (east),lat (north),height (m asl),parts/m2/day (dry),parts/m2/day (wet),parts/m2/day (bulk),parts/m3 (air),mg/m2/day (dry),mg/m2/day (wet),mg/m2/day (bulk),mg/m3 (air),Aspect Ratio,film L,film I,film S,area,geogr_region,edits,comments
2569,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,600.25,,1200.5,fragment,2024-02-07,2024-02-08,121.56,29.8,,,,,0.08646000000000001,,,,0.03524520588307747,2.0,,,,land,EAS,,
2570,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,600.25,,1200.5,fragment,2024-02-13,2024-02-14,121.56,29.8,,,,,0.0946,,,,0.03856345681863437,2.0,,,,land,EAS,,
2571,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,600.25,,1200.5,fragment,2024-02-19,2024-02-20,121.56,29.8,,,,,0.04532,,,,0.018474586289857396,2.0,,,,land,EAS,,
2572,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,600.25,,1200.5,fragment,2024-02-25,2024-02-26,121.56,29.8,,,,,0.049280000000000004,,,,0.02008887052877698,2.0,,,,land,EAS,,
2573,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,600.25,,1200.5,fragment,2024-03-02,2024-03-03,121.56,29.8,,,,,0.057640000000000004,,,,0.023496803922051644,2.0,,,,land,EAS,,
2574,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,600.25,,1200.5,fragment,2024-03-14,2024-03-15,121.56,29.8,,,,,0.04114,,,,0.016770619593220067,2.0,,,,land,EAS,,
2575,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,600.25,,1200.5,fragment,2024-03-20,2024-03-21,121.56,29.8,,,,,0.04114,,,,0.016770619593220067,2.0,,,,land,EAS,,
2576,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-04-20,2023-04-21,121.89,29.75,,,,,0.01095,,,,0.0038374275936868827,2.0,,,,coastal,EAS,,
2577,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-04-26,2023-04-27,121.89,29.75,,,,,0.007649999999999999,,,,0.0026809425654524795,2.0,,,,coastal,EAS,,
2578,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-05-17,2023-05-18,121.89,29.75,,,,,0.00675,,,,0.002365537557752188,2.0,,,,coastal,EAS,,
2579,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-05-23,2023-05-24,121.89,29.75,,,,,0.0126,,,,0.004415670107804084,2.0,,,,coastal,EAS,,
2580,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-05-29,2023-05-30,121.89,29.75,,,,,0.0032999999999999995,,,,0.001156485028234403,2.0,,,,coastal,EAS,,
2581,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-06-04,2023-06-05,121.89,29.75,,,,,0.00585,,,,0.0020501325500518965,2.0,,,,coastal,EAS,,
2582,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-06-10,2023-06-11,121.89,29.75,,,,,0.007649999999999999,,,,0.0026809425654524795,2.0,,,,coastal,EAS,,
2583,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-06-16,2023-06-17,121.89,29.75,,,,,0.014249999999999999,,,,0.004993912621921286,2.0,,,,coastal,EAS,,
2584,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-06-21,2023-06-22,121.89,29.75,,,,,0.0032999999999999995,,,,0.001156485028234403,2.0,,,,coastal,EAS,,
2585,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-06-27,2023-06-28,121.89,29.75,,,,,0.007649999999999999,,,,0.0026809425654524795,2.0,,,,coastal,EAS,,
2586,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-07-03,2023-07-04,121.89,29.75,,,,,0.00585,,,,0.0020501325500518965,2.0,,,,coastal,EAS,,
2587,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-07-09,2023-07-10,121.89,29.75,,,,,0.0042,,,,0.0014718900359346947,2.0,,,,coastal,EAS,,
2588,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-07-27,2023-07-28,121.89,29.75,,,,,0.00255,,,,0.0008936475218174933,2.0,,,,coastal,EAS,,
2589,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-08-03,2023-08-04,121.89,29.75,,,,,0.00255,,,,0.0008936475218174933,2.0,,,,coastal,EAS,,
2590,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-08-09,2023-08-10,121.89,29.75,,,,,0.0126,,,,0.004415670107804084,2.0,,,,coastal,EAS,,
2591,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-08-15,2023-08-16,121.89,29.75,,,,,0.007649999999999999,,,,0.0026809425654524795,2.0,,,,coastal,EAS,,
2592,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-08-21,2023-08-22,121.89,29.75,,,,,0.00255,,,,0.0008936475218174933,2.0,,,,coastal,EAS,,
2593,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-09-08,2023-09-09,121.89,29.75,,,,,0.00585,,,,0.0020501325500518965,2.0,,,,coastal,EAS,,
2594,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-09-14,2023-09-15,121.89,29.75,,,,,0.00255,,,,0.0008936475218174933,2.0,,,,coastal,EAS,,
2595,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2023-09-20,2023-09-21,121.89,29.75,,,,,0.0051,,,,0.0017872950436349866,2.0,,,,coastal,EAS,,
2596,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-09-23,2024-09-24,121.89,29.75,,,,,0.01125,,,,0.003942562596253646,2.0,,,,coastal,EAS,,
2597,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-09-29,2024-09-30,121.89,29.75,,,,,0.0084,,,,0.0029437800718693894,2.0,,,,coastal,EAS,,
2598,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-10-05,2024-10-06,121.89,29.75,,,,,0.0168,,,,0.005887560143738779,2.0,,,,coastal,EAS,,
2599,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-10-11,2024-10-12,121.89,29.75,,,,,0.0168,,,,0.005887560143738779,2.0,,,,coastal,EAS,,
2600,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-10-17,2024-10-18,121.89,29.75,,,,,0.0225,,,,0.007885125192507293,2.0,,,,coastal,EAS,,
2601,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-10-23,2024-10-24,121.89,29.75,,,,,0.01965,,,,0.006886342668123036,2.0,,,,coastal,EAS,,
2602,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-10-29,2024-10-30,121.89,29.75,,,,,0.0168,,,,0.005887560143738779,2.0,,,,coastal,EAS,,
2603,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-11-04,2024-11-05,121.89,29.75,,,,,0.01965,,,,0.006886342668123036,2.0,,,,coastal,EAS,,
2604,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-11-10,2024-11-11,121.89,29.75,,,,,0.030899999999999997,,,,0.010828905264376682,2.0,,,,coastal,EAS,,
2605,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-11-16,2024-11-17,121.89,29.75,,,,,0.0225,,,,0.007885125192507293,2.0,,,,coastal,EAS,,
2606,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-11-28,2024-11-29,121.89,29.75,,,,,0.02805,,,,0.009830122739992425,2.0,,,,coastal,EAS,,
2607,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-12-04,2024-12-05,121.89,29.75,,,,,0.0252,,,,0.008831340215608168,2.0,,,,coastal,EAS,,
2608,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-12-16,2024-12-17,121.89,29.75,,,,,0.0225,,,,0.007885125192507293,2.0,,,,coastal,EAS,,
2609,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-12-22,2024-12-23,121.89,29.75,,,,,0.005549999999999999,,,,0.0019449975474851323,2.0,,,,coastal,EAS,,
2610,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-01-02,2024-01-03,121.89,29.75,,,,,0.0336,,,,0.011775120287477557,2.0,,,,coastal,EAS,,
2611,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-01-08,2024-01-09,121.89,29.75,,,,,0.030899999999999997,,,,0.010828905264376682,2.0,,,,coastal,EAS,,
2612,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-01-14,2024-01-15,121.89,29.75,,,,,0.0252,,,,0.008831340215608168,2.0,,,,coastal,EAS,,
2613,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-01-20,2024-01-21,121.89,29.75,,,,,0.02805,,,,0.009830122739992425,2.0,,,,coastal,EAS,,
2614,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-01-26,2024-01-27,121.89,29.75,,,,,0.02805,,,,0.009830122739992425,2.0,,,,coastal,EAS,,
2615,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-02-01,2024-02-02,121.89,29.75,,,,,0.036449999999999996,,,,0.012773902811861814,2.0,,,,coastal,EAS,,
2616,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-02-07,2024-02-08,121.89,29.75,,,,,0.0477,,,,0.01671646540811546,2.0,,,,coastal,EAS,,
2617,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-02-13,2024-02-14,121.89,29.75,,,,,0.061799999999999994,,,,0.021657810528753364,2.0,,,,coastal,EAS,,
2618,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-02-19,2024-02-20,121.89,29.75,,,,,0.0225,,,,0.007885125192507293,2.0,,,,coastal,EAS,,
2619,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-02-25,2024-02-26,121.89,29.75,,,,,0.02805,,,,0.009830122739992425,2.0,,,,coastal,EAS,,
2620,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-03-02,2024-03-03,121.89,29.75,,,,,0.0336,,,,0.011775120287477557,2.0,,,,coastal,EAS,,
2621,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-03-14,2024-03-15,121.89,29.75,,,,,0.030899999999999997,,,,0.010828905264376682,2.0,,,,coastal,EAS,,
2622,Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,,,,o,570.75,,1141.5,fragment,2024-03-20,2024-03-21,121.89,29.75,,,,,0.0252,,,,0.008831340215608168,2.0,,,,coastal,EAS,,
2623,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-03-22,2023-04-12,-80.46,37.32,,,,28.560000000000002,,,,0.00038065498332279446,,40.0,,,,land,NAM,,
2624,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-03-22,2023-04-12,-80.58,37.2,,,,18.87,,,,0.0002515041854097035,,40.0,,,,land,NAM,,
2625,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-04-27,2023-05-18,-80.46,37.32,,,,29.07,,,,0.0003874523937392729,,40.0,,,,land,NAM,,
2626,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-04-27,2023-05-18,-80.58,37.2,,,,63.75,,,,0.000849676302059809,,40.0,,,,land,NAM,,
2627,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-05-31,2023-06-21,-80.46,37.32,,,,40.8,,,,0.0005437928333182776,,40.0,,,,land,NAM,,
2628,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-05-31,2023-06-21,-80.58,37.2,,,,30.09,,,,0.0004010472145722298,,40.0,,,,land,NAM,,
2629,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-07-02,2023-07-23,-80.46,37.32,,,,39.27,,,,0.0005234006020688423,,40.0,,,,land,NAM,,
2630,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-07-02,2023-07-23,-80.58,37.2,,,,17.85,,,,0.00023790936457674652,,40.0,,,,land,NAM,,
2631,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-08-19,2023-09-09,-80.46,37.32,,,,51.0,,,,0.0006797410416478472,,40.0,,,,land,NAM,,
2632,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,7.0710678118654755,,282.842712474619,fiber,2023-08-19,2023-09-09,-80.58,37.2,,,,28.560000000000002,,,,0.00038065498332279446,,40.0,,,,land,NAM,,
2633,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-03-22,2023-04-12,-80.46,37.32,,,,22.400000000000002,,,,0.004483684138799532,,2.0,,,,land,NAM,,
2634,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-03-22,2023-04-12,-80.58,37.2,,,,14.8,,,,0.0029624341631354044,,2.0,,,,land,NAM,,
2635,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-04-27,2023-05-18,-80.46,37.32,,,,22.8,,,,0.00456374992699238,,2.0,,,,land,NAM,,
2636,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-04-27,2023-05-18,-80.58,37.2,,,,50.0,,,,0.010008223524106095,,2.0,,,,land,NAM,,
2637,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-05-31,2023-06-21,-80.46,37.32,,,,32.0,,,,0.006405263055427901,,2.0,,,,land,NAM,,
2638,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-05-31,2023-06-21,-80.58,37.2,,,,23.6,,,,0.004723881503378078,,2.0,,,,land,NAM,,
2639,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-07-02,2023-07-23,-80.46,37.32,,,,30.8,,,,0.006165065690849355,,2.0,,,,land,NAM,,
2640,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-07-02,2023-07-23,-80.58,37.2,,,,14.0,,,,0.002802302586749707,,2.0,,,,land,NAM,,
2641,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-08-19,2023-09-09,-80.46,37.32,,,,40.0,,,,0.008006578819284876,,2.0,,,,land,NAM,,
2642,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,47.3550419702063,,94.7100839404126,fragment,2023-08-19,2023-09-09,-80.58,37.2,,,,22.400000000000002,,,,0.004483684138799532,,2.0,,,,land,NAM,,
2643,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,,,241.24676163629638,film,2023-03-22,2023-04-12,-80.46,37.32,,,,5.04,,,,2.864773932352007e-05,,48.249352327259274,241.24676163629638,170.5872210923198,5.0,land,NAM,,
2644,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,,,241.24676163629638,film,2023-03-22,2023-04-12,-80.58,37.2,,,,3.33,,,,1.892797062446862e-05,,48.249352327259274,241.24676163629638,170.5872210923198,5.0,land,NAM,,
2645,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,,,241.24676163629638,film,2023-04-27,2023-05-18,-80.46,37.32,,,,5.13,,,,2.9159306097154357e-05,,48.249352327259274,241.24676163629638,170.5872210923198,5.0,land,NAM,,
2646,Elnahas,2024,https://doi.org/10.1021/acsestair.4c00189,,,o,,,,241.24676163629638,film,2023-04-27,2023-05-18,-80.58,37.2,,,,11.25,,,,6.394584670428588e-05,,48.249352327259274,241.24676163629638,170.5872210923198,5.0,land,NAM,,
